Ubigeo|Departamento|Provincia|Distrito|Codigo|distrito_det|FlgZona|CENTROSNEGOCIO|FLGPROVCENTROSNEGOCIO|distrito_agg|FlgCiudad|
070503|CUSCO|CANAS|KUNTURKANKI|080503|CANAS|PROV|||CANAS|0|
070504|CUSCO|CANAS|LANGUI|080504|CANAS|PROV|||CANAS|0|
070505|CUSCO|CANAS|LAYO|080505|CANAS|PROV|||CANAS|0|
070506|CUSCO|CANAS|PAMPAMARCA|080506|CANAS|PROV|||CANAS|0|
070507|CUSCO|CANAS|QUEHUE|080507|CANAS|PROV|||CANAS|0|
070508|CUSCO|CANAS|TUPAC AMARU|080508|CANAS|PROV|||CANAS|0|
070601|CUSCO|CANCHIS|SICUANI|080601|CANCHIS|PROV|Sicuani||CANCHIS|0|
070602|CUSCO|CANCHIS|COMBAPATA|080603|CANCHIS|PROV|Sicuani||CANCHIS|0|
070603|CUSCO|CANCHIS|CHECACUPE|080602|CANCHIS|PROV|||CANCHIS|0|
070604|CUSCO|CANCHIS|MARANGANI|080604|CANCHIS|PROV|Sicuani||CANCHIS|0|
070605|CUSCO|CANCHIS|PITUMARCA|080605|CANCHIS|PROV|||CANCHIS|0|
070606|CUSCO|CANCHIS|SAN PABLO|080606|CANCHIS|PROV|||CANCHIS|0|
070607|CUSCO|CANCHIS|SAN PEDRO|080607|CANCHIS|PROV|||CANCHIS|0|
070608|CUSCO|CANCHIS|TINTA|080608|CANCHIS|PROV|||CANCHIS|0|
070701|CUSCO|CHUMBIVILCAS|SANTO TOMAS|080701|CHUMBIVILCAS|PROV|||CHUMBIVILCAS|0|
070702|CUSCO|CHUMBIVILCAS|CAPACMARCA|080702|CHUMBIVILCAS|PROV|||CHUMBIVILCAS|0|
070703|CUSCO|CHUMBIVILCAS|COLQUEMARCA|080704|CHUMBIVILCAS|PROV|||CHUMBIVILCAS|0|
070704|CUSCO|CHUMBIVILCAS|CHAMACA|080703|CHUMBIVILCAS|PROV|||CHUMBIVILCAS|0|
070705|CUSCO|CHUMBIVILCAS|LIVITACA|080705|CHUMBIVILCAS|PROV|||CHUMBIVILCAS|0|
070706|CUSCO|CHUMBIVILCAS|LLUSCO|080706|CHUMBIVILCAS|PROV|||CHUMBIVILCAS|0|
070707|CUSCO|CHUMBIVILCAS|QUIÑOTA|080707|CHUMBIVILCAS|PROV|||CHUMBIVILCAS|0|
070708|CUSCO|CHUMBIVILCAS|VELILLE|080708|CHUMBIVILCAS|PROV|||CHUMBIVILCAS|0|
070801|CUSCO|ESPINAR|ESPINAR|080801|ESPINAR|PROV|||ESPINAR|0|
070802|CUSCO|ESPINAR|CONDOROMA|080802|ESPINAR|PROV|||ESPINAR|0|
070803|CUSCO|ESPINAR|COPORAQUE|080803|ESPINAR|PROV|||ESPINAR|0|
070804|CUSCO|ESPINAR|OCORURO|080804|ESPINAR|PROV|||ESPINAR|0|
070805|CUSCO|ESPINAR|PALLPATA|080805|ESPINAR|PROV|||ESPINAR|0|
070806|CUSCO|ESPINAR|PICHIGUA|080806|ESPINAR|PROV|||ESPINAR|0|
070807|CUSCO|ESPINAR|SUYCKUTAMBO|080807|ESPINAR|PROV|||ESPINAR|0|
070808|CUSCO|ESPINAR|ALTO PICHIGUA|080808|ESPINAR|PROV|||ESPINAR|0|
070901|CUSCO|LA CONVENCION|SANTA ANA|080901|LA CONVENCION|PROV|QUillabamba||LA CONVENCION|0|
070902|CUSCO|LA CONVENCION|ECHARATI|080902|LA CONVENCION|PROV|QUillabamba||LA CONVENCION|0|
070903|CUSCO|LA CONVENCION|HUAYOPATA|080903|LA CONVENCION|PROV|||LA CONVENCION|0|
070904|CUSCO|LA CONVENCION|MARANURA|080904|LA CONVENCION|PROV|QUillabamba||LA CONVENCION|0|
070905|CUSCO|LA CONVENCION|OCOBAMBA|080905|LA CONVENCION|PROV|||LA CONVENCION|0|
070906|CUSCO|LA CONVENCION|SANTA TERESA|080908|LA CONVENCION|PROV|||LA CONVENCION|0|
070907|CUSCO|LA CONVENCION|VILCABAMBA|080909|LA CONVENCION|PROV|QUillabamba||LA CONVENCION|0|
070908|CUSCO|LA CONVENCION|QUELLOUNO|080906|LA CONVENCION|PROV|||LA CONVENCION|0|
070909|CUSCO|LA CONVENCION|KIMBIRI|080907|LA CONVENCION|PROV|||LA CONVENCION|0|
070910|CUSCO|LA CONVENCION|PICHARI|080910|LA CONVENCION|PROV|||LA CONVENCION|0|
071001|CUSCO|PARURO|PARURO|081001|PARURO|PROV|||PARURO|0|
071002|CUSCO|PARURO|ACCHA|081002|PARURO|PROV|||PARURO|0|
071003|CUSCO|PARURO|CCAPI|081003|PARURO|PROV|||PARURO|0|
071004|CUSCO|PARURO|COLCHA|081004|PARURO|PROV|||PARURO|0|
071005|CUSCO|PARURO|HUANOQUITE|081005|PARURO|PROV|||PARURO|0|
071006|CUSCO|PARURO|OMACHA|081006|PARURO|PROV|||PARURO|0|
071007|CUSCO|PARURO|YAURISQUE|081009|PARURO|PROV|||PARURO|0|
071008|CUSCO|PARURO|PACCARITAMBO|081007|PARURO|PROV|||PARURO|0|
071009|CUSCO|PARURO|PILLPINTO|081008|PARURO|PROV|||PARURO|0|
071101|CUSCO|PAUCARTAMBO|PAUCARTAMBO|081101|PAUCARTAMBO|PROV|||PAUCARTAMBO|0|
071102|CUSCO|PAUCARTAMBO|CAICAY|081102|PAUCARTAMBO|PROV|||PAUCARTAMBO|0|
071103|CUSCO|PAUCARTAMBO|COLQUEPATA|081104|PAUCARTAMBO|PROV|||PAUCARTAMBO|0|
071104|CUSCO|PAUCARTAMBO|CHALLABAMBA|081103|PAUCARTAMBO|PROV|||PAUCARTAMBO|0|
071105|CUSCO|PAUCARTAMBO|KOSÑIPATA|081106|PAUCARTAMBO|PROV|||PAUCARTAMBO|0|
071106|CUSCO|PAUCARTAMBO|HUANCARANI|081105|PAUCARTAMBO|PROV|||PAUCARTAMBO|0|
071201|CUSCO|QUISPICANCHI|URCOS|081201|QUISPICANCHI|PROV|||QUISPICANCHI|0|
071202|CUSCO|QUISPICANCHI|ANDAHUAYLILLAS|081202|QUISPICANCHI|PROV|||QUISPICANCHI|0|
071203|CUSCO|QUISPICANCHI|CAMANTI|081203|QUISPICANCHI|PROV|||QUISPICANCHI|0|
071204|CUSCO|QUISPICANCHI|CCARHUAYO|081204|QUISPICANCHI|PROV|||QUISPICANCHI|0|
071205|CUSCO|QUISPICANCHI|CCATCA|081205|QUISPICANCHI|PROV|||QUISPICANCHI|0|
071206|CUSCO|QUISPICANCHI|CUSIPATA|081206|QUISPICANCHI|PROV|||QUISPICANCHI|0|
071207|CUSCO|QUISPICANCHI|HUARO|081207|QUISPICANCHI|PROV|||QUISPICANCHI|0|
071208|CUSCO|QUISPICANCHI|LUCRE|081208|QUISPICANCHI|PROV|||QUISPICANCHI|0|
071209|CUSCO|QUISPICANCHI|MARCAPATA|081209|QUISPICANCHI|PROV|||QUISPICANCHI|0|
071210|CUSCO|QUISPICANCHI|OCONGATE|081210|QUISPICANCHI|PROV|||QUISPICANCHI|0|
071211|CUSCO|QUISPICANCHI|OROPESA|081211|QUISPICANCHI|PROV|||QUISPICANCHI|0|
071212|CUSCO|QUISPICANCHI|QUIQUIJANA|081212|QUISPICANCHI|PROV|||QUISPICANCHI|0|
071301|CUSCO|URUBAMBA|URUBAMBA|081301|URUBAMBA|PROV|||URUBAMBA|0|
071302|CUSCO|URUBAMBA|CHINCHERO|081302|URUBAMBA|PROV|||URUBAMBA|0|
071303|CUSCO|URUBAMBA|HUAYLLABAMBA|081303|URUBAMBA|PROV|||URUBAMBA|0|
071304|CUSCO|URUBAMBA|MACHUPICCHU|081304|URUBAMBA|PROV|||URUBAMBA|0|
071305|CUSCO|URUBAMBA|MARAS|081305|URUBAMBA|PROV|||URUBAMBA|0|
071306|CUSCO|URUBAMBA|OLLANTAYTAMBO|081306|URUBAMBA|PROV|||URUBAMBA|0|
071307|CUSCO|URUBAMBA|YUCAY|081307|URUBAMBA|PROV|||URUBAMBA|0|
080101|HUANCAVELICA|HUANCAVELICA|HUANCAVELICA|090101|HUANCAVELICA|PROV|||HUANCAVELICA|1|
080102|HUANCAVELICA|HUANCAVELICA|ACOBAMBILLA|090102|HUANCAVELICA|PROV|||HUANCAVELICA|1|
080103|HUANCAVELICA|HUANCAVELICA|ACORIA|090103|HUANCAVELICA|PROV|||HUANCAVELICA|1|
080104|HUANCAVELICA|HUANCAVELICA|CONAYCA|090104|HUANCAVELICA|PROV|||HUANCAVELICA|1|
080105|HUANCAVELICA|HUANCAVELICA|CUENCA|090105|HUANCAVELICA|PROV|||HUANCAVELICA|1|
080106|HUANCAVELICA|HUANCAVELICA|HUACHOCOLPA|090106|HUANCAVELICA|PROV|||HUANCAVELICA|1|
080108|HUANCAVELICA|HUANCAVELICA|HUAYLLAHUARA|090107|HUANCAVELICA|PROV|||HUANCAVELICA|1|
080109|HUANCAVELICA|HUANCAVELICA|IZCUCHACA|090108|HUANCAVELICA|PROV|||HUANCAVELICA|1|
080110|HUANCAVELICA|HUANCAVELICA|LARIA|090109|HUANCAVELICA|PROV|||HUANCAVELICA|1|
080111|HUANCAVELICA|HUANCAVELICA|MANTA|090110|HUANCAVELICA|PROV|||HUANCAVELICA|1|
080112|HUANCAVELICA|HUANCAVELICA|MARISCAL CACERES|090111|HUANCAVELICA|PROV|||HUANCAVELICA|1|
080113|HUANCAVELICA|HUANCAVELICA|MOYA|090112|HUANCAVELICA|PROV|||HUANCAVELICA|1|
080114|HUANCAVELICA|HUANCAVELICA|NUEVO OCCORO|090113|HUANCAVELICA|PROV|||HUANCAVELICA|1|
080115|HUANCAVELICA|HUANCAVELICA|PALCA|090114|HUANCAVELICA|PROV|||HUANCAVELICA|1|
080116|HUANCAVELICA|HUANCAVELICA|PILCHACA|090115|HUANCAVELICA|PROV|||HUANCAVELICA|1|
080117|HUANCAVELICA|HUANCAVELICA|VILCA|090116|HUANCAVELICA|PROV|||HUANCAVELICA|1|
080118|HUANCAVELICA|HUANCAVELICA|YAULI|090117|HUANCAVELICA|PROV|||HUANCAVELICA|1|
080119|HUANCAVELICA|HUANCAVELICA|ASCENSION|090118|HUANCAVELICA|PROV|||HUANCAVELICA|1|
080120|HUANCAVELICA|HUANCAVELICA|HUANDO|090119|HUANCAVELICA|PROV|||HUANCAVELICA|1|
080201|HUANCAVELICA|ACOBAMBA|ACOBAMBA|090201|ACOBAMBA|PROV|||ACOBAMBA|0|
080202|HUANCAVELICA|ACOBAMBA|ANTA|090203|ACOBAMBA|PROV|||ACOBAMBA|0|
080203|HUANCAVELICA|ACOBAMBA|ANDABAMBA|090202|ACOBAMBA|PROV|||ACOBAMBA|0|
080204|HUANCAVELICA|ACOBAMBA|CAJA|090204|ACOBAMBA|PROV|||ACOBAMBA|0|
080205|HUANCAVELICA|ACOBAMBA|MARCAS|090205|ACOBAMBA|PROV|||ACOBAMBA|0|
080206|HUANCAVELICA|ACOBAMBA|PAUCARA|090206|ACOBAMBA|PROV|||ACOBAMBA|0|
080207|HUANCAVELICA|ACOBAMBA|POMACOCHA|090207|ACOBAMBA|PROV|||ACOBAMBA|0|
080208|HUANCAVELICA|ACOBAMBA|ROSARIO|090208|ACOBAMBA|PROV|||ACOBAMBA|0|
080301|HUANCAVELICA|ANGARAES|LIRCAY|090301|ANGARAES|PROV|||ANGARAES|0|
080302|HUANCAVELICA|ANGARAES|ANCHONGA|090302|ANGARAES|PROV|||ANGARAES|0|
080303|HUANCAVELICA|ANGARAES|CALLANMARCA|090303|ANGARAES|PROV|||ANGARAES|0|
080304|HUANCAVELICA|ANGARAES|CONGALLA|090306|ANGARAES|PROV|||ANGARAES|0|
080305|HUANCAVELICA|ANGARAES|CHINCHO|090305|ANGARAES|PROV|||ANGARAES|0|
080306|HUANCAVELICA|ANGARAES|HUALLAY-GRANDE|090308|ANGARAES|PROV|||ANGARAES|0|
080307|HUANCAVELICA|ANGARAES|HUANCA-HUANCA|090307|ANGARAES|PROV|||ANGARAES|0|
080308|HUANCAVELICA|ANGARAES|JULCAMARCA|090309|ANGARAES|PROV|||ANGARAES|0|
080309|HUANCAVELICA|ANGARAES|SAN ANTONIO DE ANTAPARCO|090310|ANGARAES|PROV|||ANGARAES|0|
080310|HUANCAVELICA|ANGARAES|SANTO TOMAS DE PATA|090311|ANGARAES|PROV|||ANGARAES|0|
080311|HUANCAVELICA|ANGARAES|SECCLLA|090312|ANGARAES|PROV|||ANGARAES|0|
080312|HUANCAVELICA|ANGARAES|CCOCHACCASA|090304|ANGARAES|PROV|||ANGARAES|0|
080401|HUANCAVELICA|CASTROVIRREYNA|CASTROVIRREYNA|090401|CASTROVIRREYNA|PROV|||CASTROVIRREYNA|0|
080402|HUANCAVELICA|CASTROVIRREYNA|ARMA|090402|CASTROVIRREYNA|PROV|||CASTROVIRREYNA|0|
080403|HUANCAVELICA|CASTROVIRREYNA|AURAHUA|090403|CASTROVIRREYNA|PROV|||CASTROVIRREYNA|0|
080405|HUANCAVELICA|CASTROVIRREYNA|CAPILLAS|090404|CASTROVIRREYNA|PROV|||CASTROVIRREYNA|0|
080406|HUANCAVELICA|CASTROVIRREYNA|COCAS|090406|CASTROVIRREYNA|PROV|||CASTROVIRREYNA|0|
080408|HUANCAVELICA|CASTROVIRREYNA|CHUPAMARCA|090405|CASTROVIRREYNA|PROV|||CASTROVIRREYNA|0|
080409|HUANCAVELICA|CASTROVIRREYNA|HUACHOS|090407|CASTROVIRREYNA|PROV|||CASTROVIRREYNA|0|
080410|HUANCAVELICA|CASTROVIRREYNA|HUAMATAMBO|090408|CASTROVIRREYNA|PROV|||CASTROVIRREYNA|0|
080414|HUANCAVELICA|CASTROVIRREYNA|MOLLEPAMPA|090409|CASTROVIRREYNA|PROV|||CASTROVIRREYNA|0|
080422|HUANCAVELICA|CASTROVIRREYNA|SAN JUAN|090410|CASTROVIRREYNA|PROV|||CASTROVIRREYNA|0|
080427|HUANCAVELICA|CASTROVIRREYNA|TANTARA|090412|CASTROVIRREYNA|PROV|||CASTROVIRREYNA|0|
080428|HUANCAVELICA|CASTROVIRREYNA|TICRAPO|090413|CASTROVIRREYNA|PROV|||CASTROVIRREYNA|0|
080429|HUANCAVELICA|CASTROVIRREYNA|SANTA ANA|090411|CASTROVIRREYNA|PROV|||CASTROVIRREYNA|0|
080501|HUANCAVELICA|TAYACAJA|PAMPAS|090701|TAYACAJA|PROV|||TAYACAJA|0|
080502|HUANCAVELICA|TAYACAJA|ACOSTAMBO|090702|TAYACAJA|PROV|||TAYACAJA|0|
080503|HUANCAVELICA|TAYACAJA|ACRAQUIA|090703|TAYACAJA|PROV|||TAYACAJA|0|
080504|HUANCAVELICA|TAYACAJA|AHUAYCHA|090704|TAYACAJA|PROV|||TAYACAJA|0|
080506|HUANCAVELICA|TAYACAJA|COLCABAMBA|090705|TAYACAJA|PROV|||TAYACAJA|0|
080509|HUANCAVELICA|TAYACAJA|DANIEL HERNANDEZ|090706|TAYACAJA|PROV|||TAYACAJA|0|
080511|HUANCAVELICA|TAYACAJA|HUACHOCOLPA|090707|TAYACAJA|PROV|||TAYACAJA|0|
080512|HUANCAVELICA|TAYACAJA|HUARIBAMBA|090709|TAYACAJA|PROV|||TAYACAJA|0|
080515|HUANCAVELICA|TAYACAJA|ÑAHUIMPUQUIO|090710|TAYACAJA|PROV|||TAYACAJA|0|
080517|HUANCAVELICA|TAYACAJA|PAZOS|090711|TAYACAJA|PROV|||TAYACAJA|0|
080518|HUANCAVELICA|TAYACAJA|QUISHUAR|090713|TAYACAJA|PROV|||TAYACAJA|0|
080519|HUANCAVELICA|TAYACAJA|SALCABAMBA|090714|TAYACAJA|PROV|||TAYACAJA|0|
080520|HUANCAVELICA|TAYACAJA|SAN MARCOS DE ROCCHAC|090716|TAYACAJA|PROV|||TAYACAJA|0|
080523|HUANCAVELICA|TAYACAJA|SURCUBAMBA|090717|TAYACAJA|PROV|||TAYACAJA|0|
080525|HUANCAVELICA|TAYACAJA|TINTAY PUNCU|090718|TAYACAJA|PROV|||TAYACAJA|0|
080526|HUANCAVELICA|TAYACAJA|SALCAHUASI|090715|TAYACAJA|PROV|||TAYACAJA|0|
080601|HUANCAVELICA|HUAYTARA|AYAVI|090602|HUAYTARA|PROV|||HUAYTARA|0|
080602|HUANCAVELICA|HUAYTARA|CORDOVA|090603|HUAYTARA|PROV|||HUAYTARA|0|
080603|HUANCAVELICA|HUAYTARA|HUAYACUNDO ARMA|090604|HUAYTARA|PROV|||HUAYTARA|0|
080604|HUANCAVELICA|HUAYTARA|HUAYTARA|090601|HUAYTARA|PROV|||HUAYTARA|0|
080605|HUANCAVELICA|HUAYTARA|LARAMARCA|090605|HUAYTARA|PROV|||HUAYTARA|0|
080606|HUANCAVELICA|HUAYTARA|OCOYO|090606|HUAYTARA|PROV|||HUAYTARA|0|
080607|HUANCAVELICA|HUAYTARA|PILPICHACA|090607|HUAYTARA|PROV|||HUAYTARA|0|
080608|HUANCAVELICA|HUAYTARA|QUERCO|090608|HUAYTARA|PROV|||HUAYTARA|0|
080609|HUANCAVELICA|HUAYTARA|QUITO ARMA|090609|HUAYTARA|PROV|||HUAYTARA|0|
080610|HUANCAVELICA|HUAYTARA|SAN ANTONIO DE CUSICANCHA|090610|HUAYTARA|PROV|||HUAYTARA|0|
080611|HUANCAVELICA|HUAYTARA|SAN FRANCISCO DE SANGAYAICO|090611|HUAYTARA|PROV|||HUAYTARA|0|
080612|HUANCAVELICA|HUAYTARA|SAN ISIDRO|090612|HUAYTARA|PROV|||HUAYTARA|0|
080613|HUANCAVELICA|HUAYTARA|SANTIAGO DE CHOCORVOS|090613|HUAYTARA|PROV|||HUAYTARA|0|
080614|HUANCAVELICA|HUAYTARA|SANTIAGO DE QUIRAHUARA|090614|HUAYTARA|PROV|||HUAYTARA|0|
080615|HUANCAVELICA|HUAYTARA|SANTO DOMINGO DE CAPILLAS|090615|HUAYTARA|PROV|||HUAYTARA|0|
080616|HUANCAVELICA|HUAYTARA|TAMBO|090616|HUAYTARA|PROV|||HUAYTARA|0|
080701|HUANCAVELICA|CHURCAMPA|CHURCAMPA|090501|CHURCAMPA|PROV|||CHURCAMPA|0|
080702|HUANCAVELICA|CHURCAMPA|ANCO|090502|CHURCAMPA|PROV|||CHURCAMPA|0|
080703|HUANCAVELICA|CHURCAMPA|CHINCHIHUASI|090503|CHURCAMPA|PROV|||CHURCAMPA|0|
080704|HUANCAVELICA|CHURCAMPA|EL CARMEN|090504|CHURCAMPA|PROV|||CHURCAMPA|0|
080705|HUANCAVELICA|CHURCAMPA|LA MERCED|090505|CHURCAMPA|PROV|||CHURCAMPA|0|
080706|HUANCAVELICA|CHURCAMPA|LOCROJA|090506|CHURCAMPA|PROV|||CHURCAMPA|0|
080707|HUANCAVELICA|CHURCAMPA|PAUCARBAMBA|090507|CHURCAMPA|PROV|||CHURCAMPA|0|
080708|HUANCAVELICA|CHURCAMPA|SAN MIGUEL DE MAYOCC|090508|CHURCAMPA|PROV|||CHURCAMPA|0|
080709|HUANCAVELICA|CHURCAMPA|SAN PEDRO DE CORIS|090509|CHURCAMPA|PROV|||CHURCAMPA|0|
080710|HUANCAVELICA|CHURCAMPA|PACHAMARCA|090510|CHURCAMPA|PROV|||CHURCAMPA|0|
090101|HUANUCO|HUANUCO|HUANUCO|100101|HUANUCO|PROV|||HUANUCO|1|
090102|HUANUCO|HUANUCO|CHINCHAO|100103|HUANUCO|PROV|||HUANUCO|1|
090103|HUANUCO|HUANUCO|CHURUBAMBA|100104|HUANUCO|PROV|||HUANUCO|1|
090104|HUANUCO|HUANUCO|MARGOS|100105|HUANUCO|PROV|||HUANUCO|1|
090105|HUANUCO|HUANUCO|QUISQUI|100106|HUANUCO|PROV|||HUANUCO|1|
090106|HUANUCO|HUANUCO|SAN FRANCISCO DE CAYRAN|100107|HUANUCO|PROV|||HUANUCO|1|
090107|HUANUCO|HUANUCO|SAN PEDRO DE CHAULAN|100108|HUANUCO|PROV|||HUANUCO|1|
090108|HUANUCO|HUANUCO|SANTA MARIA DEL VALLE|100109|HUANUCO|PROV|||HUANUCO|1|
090109|HUANUCO|HUANUCO|YARUMAYO|100110|HUANUCO|PROV|||HUANUCO|1|
090110|HUANUCO|HUANUCO|AMARILIS|100102|HUANUCO|PROV|||HUANUCO|1|
090111|HUANUCO|HUANUCO|PILLCO MARCA|100111|HUANUCO|PROV|||HUANUCO|1|
090201|HUANUCO|AMBO|AMBO|100201|AMBO|PROV|||AMBO|0|
090202|HUANUCO|AMBO|CAYNA|100202|AMBO|PROV|||AMBO|0|
090203|HUANUCO|AMBO|COLPAS|100203|AMBO|PROV|||AMBO|0|
090204|HUANUCO|AMBO|CONCHAMARCA|100204|AMBO|PROV|||AMBO|0|
090205|HUANUCO|AMBO|HUACAR|100205|AMBO|PROV|||AMBO|0|
090206|HUANUCO|AMBO|SAN FRANCISCO|100206|AMBO|PROV|||AMBO|0|
090207|HUANUCO|AMBO|SAN RAFAEL|100207|AMBO|PROV|||AMBO|0|
090208|HUANUCO|AMBO|TOMAY-KICHWA|100208|AMBO|PROV|||AMBO|0|
090301|HUANUCO|DOS DE MAYO|LA UNION|100301|DOS DE MAYO|PROV|||DOS DE MAYO|0|
090307|HUANUCO|DOS DE MAYO|CHUQUIS|100307|DOS DE MAYO|PROV|||DOS DE MAYO|0|
090312|HUANUCO|DOS DE MAYO|MARIAS|100311|DOS DE MAYO|PROV|||DOS DE MAYO|0|
090314|HUANUCO|DOS DE MAYO|PACHAS|100313|DOS DE MAYO|PROV|||DOS DE MAYO|0|
090316|HUANUCO|DOS DE MAYO|QUIVILLA|100316|DOS DE MAYO|PROV|||DOS DE MAYO|0|
090317|HUANUCO|DOS DE MAYO|RIPAN|100317|DOS DE MAYO|PROV|||DOS DE MAYO|0|
090321|HUANUCO|DOS DE MAYO|SHUNQUI|100321|DOS DE MAYO|PROV|||DOS DE MAYO|0|
090322|HUANUCO|DOS DE MAYO|SILLAPATA|100322|DOS DE MAYO|PROV|||DOS DE MAYO|0|
090323|HUANUCO|DOS DE MAYO|YANAS|100323|DOS DE MAYO|PROV|||DOS DE MAYO|0|
090401|HUANUCO|HUAMALIES|LLATA|100501|HUAMALIES|PROV|||HUAMALIES|0|
090402|HUANUCO|HUAMALIES|ARANCAY|100502|HUAMALIES|PROV|||HUAMALIES|0|
090403|HUANUCO|HUAMALIES|CHAVIN DE PARIARCA|100503|HUAMALIES|PROV|||HUAMALIES|0|
090404|HUANUCO|HUAMALIES|JACAS GRANDE|100504|HUAMALIES|PROV|||HUAMALIES|0|
090405|HUANUCO|HUAMALIES|JIRCAN|100505|HUAMALIES|PROV|||HUAMALIES|0|
090406|HUANUCO|HUAMALIES|MIRAFLORES|100506|HUAMALIES|PROV|||HUAMALIES|0|
090407|HUANUCO|HUAMALIES|MONZON|100507|HUAMALIES|PROV|||HUAMALIES|0|
090408|HUANUCO|HUAMALIES|PUNCHAO|100508|HUAMALIES|PROV|||HUAMALIES|0|
090409|HUANUCO|HUAMALIES|PUÑOS|100509|HUAMALIES|PROV|||HUAMALIES|0|
090410|HUANUCO|HUAMALIES|SINGA|100510|HUAMALIES|PROV|||HUAMALIES|0|
090411|HUANUCO|HUAMALIES|TANTAMAYO|100511|HUAMALIES|PROV|||HUAMALIES|0|
090501|HUANUCO|MARAÑON|HUACRACHUCO|100701|MARAÑON|PROV|||MARAÑON|0|
090502|HUANUCO|MARAÑON|CHOLON|100702|MARAÑON|PROV|||MARAÑON|0|
090505|HUANUCO|MARAÑON|SAN BUENAVENTURA|100703|MARAÑON|PROV|||MARAÑON|0|
090601|HUANUCO|LEONCIO PRADO|RUPA-RUPA|100601|LEONCIO PRADO|PROV|||LEONCIO PRADO|1|
090602|HUANUCO|LEONCIO PRADO|DANIEL ALOMIA ROBLES|100602|LEONCIO PRADO|PROV|||LEONCIO PRADO|1|
090603|HUANUCO|LEONCIO PRADO|HERMILIO VALDIZAN|100603|LEONCIO PRADO|PROV|||LEONCIO PRADO|1|
090604|HUANUCO|LEONCIO PRADO|LUYANDO|100605|LEONCIO PRADO|PROV|||LEONCIO PRADO|1|
090605|HUANUCO|LEONCIO PRADO|MARIANO DAMASO BERAUN|100606|LEONCIO PRADO|PROV|||LEONCIO PRADO|1|
090606|HUANUCO|LEONCIO PRADO|JOSE CRESPO Y CASTILLO|100604|LEONCIO PRADO|PROV|||LEONCIO PRADO|1|
090701|HUANUCO|PACHITEA|PANAO|100801|PACHITEA|PROV|||PACHITEA|0|
090702|HUANUCO|PACHITEA|CHAGLLA|100802|PACHITEA|PROV|||PACHITEA|0|
090704|HUANUCO|PACHITEA|MOLINO|100803|PACHITEA|PROV|||PACHITEA|0|
090706|HUANUCO|PACHITEA|UMARI|100804|PACHITEA|PROV|||PACHITEA|0|
090801|HUANUCO|PUERTO INCA|HONORIA|100903|PUERTO INCA|PROV|||PUERTO INCA|0|
090802|HUANUCO|PUERTO INCA|PUERTO INCA|100901|PUERTO INCA|PROV|||PUERTO INCA|0|
090803|HUANUCO|PUERTO INCA|CODO DEL POZUZO|100902|PUERTO INCA|PROV|||PUERTO INCA|0|
090804|HUANUCO|PUERTO INCA|TOURNAVISTA|100904|PUERTO INCA|PROV|||PUERTO INCA|0|
090805|HUANUCO|PUERTO INCA|YUYAPICHIS|100905|PUERTO INCA|PROV|||PUERTO INCA|0|
090901|HUANUCO|HUACAYBAMBA|HUACAYBAMBA|100401|HUACAYBAMBA|PROV|||HUACAYBAMBA|0|
090902|HUANUCO|HUACAYBAMBA|PINRA|100404|HUACAYBAMBA|PROV|||HUACAYBAMBA|0|
090903|HUANUCO|HUACAYBAMBA|CANCHABAMBA|100402|HUACAYBAMBA|PROV|||HUACAYBAMBA|0|
090904|HUANUCO|HUACAYBAMBA|COCHABAMBA|100403|HUACAYBAMBA|PROV|||HUACAYBAMBA|0|
091001|HUANUCO|LAURICOCHA|JESUS|101001|LAURICOCHA|PROV|||LAURICOCHA|0|
091002|HUANUCO|LAURICOCHA|BAÑOS|101002|LAURICOCHA|PROV|||LAURICOCHA|0|
091003|HUANUCO|LAURICOCHA|SAN FRANCISCO DE ASIS|101006|LAURICOCHA|PROV|||LAURICOCHA|0|
091004|HUANUCO|LAURICOCHA|QUEROPALCA|101004|LAURICOCHA|PROV|||LAURICOCHA|0|
091005|HUANUCO|LAURICOCHA|SAN MIGUEL DE CAURI|101007|LAURICOCHA|PROV|||LAURICOCHA|0|
091006|HUANUCO|LAURICOCHA|RONDOS|101005|LAURICOCHA|PROV|||LAURICOCHA|0|
091007|HUANUCO|LAURICOCHA|JIVIA|101003|LAURICOCHA|PROV|||LAURICOCHA|0|
091101|HUANUCO|YAROWILCA|CHAVINILLO|101101|YAROWILCA|PROV|||YAROWILCA|0|
091102|HUANUCO|YAROWILCA|APARICIO POMARES|101104|YAROWILCA|PROV|||YAROWILCA|0|
091103|HUANUCO|YAROWILCA|CAHUAC|101102|YAROWILCA|PROV|||YAROWILCA|0|
091104|HUANUCO|YAROWILCA|CHACABAMBA|101103|YAROWILCA|PROV|||YAROWILCA|0|
091105|HUANUCO|YAROWILCA|JACAS CHICO|101105|YAROWILCA|PROV|||YAROWILCA|0|
091106|HUANUCO|YAROWILCA|OBAS|101106|YAROWILCA|PROV|||YAROWILCA|0|
091107|HUANUCO|YAROWILCA|PAMPAMARCA|101107|YAROWILCA|PROV|||YAROWILCA|0|
091108|HUANUCO|YAROWILCA|CHORAS|101108|YAROWILCA|PROV|||YAROWILCA|0|
100101|ICA|ICA|ICA|110101|ICA|PROV|||ICA|1|
100102|ICA|ICA|LA TINGUIÑA|110102|LA TINGUIÑA|PROV|||ICA|1|
100103|ICA|ICA|LOS AQUIJES|110103|LOS AQUIJES|PROV|||ICA|1|
